timestamps,TP9,AF7,AF8,TP10
1741608123.225,264.160,240.723,-82.031,239.258
1741608123.229,-1000.000,-1000.000,-276.855,-1000.000
1741608123.233,-996.582,-992.676,-239.746,-992.676
1741608123.237,-966.797,-968.750,-16.113,-968.750
1741608123.241,-1000.000,-1000.000,85.449,-1000.000
1741608123.245,-1000.000,-998.535,133.789,-1000.000
1741608123.249,-1000.000,-1000.000,196.777,-1000.000
1741608123.252,-1000.000,-1000.000,160.645,-1000.000
1741608123.256,-1000.000,-966.309,120.117,-1000.000
1741608123.260,-1000.000,-999.512,54.688,-1000.000
1741608123.264,-967.285,-947.754,-229.980,-973.145
1741608123.268,-998.047,-1000.000,-197.754,-986.328
1741608123.268,-1000.000,-777.832,7.324,-1000.000
1741608123.272,261.719,624.512,104.004,188.965
1741608123.276,999.512,999.512,375.488,999.512
1741608123.280,901.855,904.297,251.465,907.227
1741608123.284,969.727,979.004,109.863,966.309
1741608123.288,980.469,973.633,494.141,981.445
1741608123.292,891.602,897.461,570.801,893.066
1741608123.295,999.512,999.512,356.934,999.512
1741608123.299,498.535,309.570,80.078,500.000
1741608123.303,-932.129,-1000.000,-455.566,-927.734
1741608123.307,-1000.000,-1000.000,-501.465,-1000.000
1741608123.311,-947.754,-963.379,-23.438,-947.754
1741608123.268,-1000.000,-777.832,7.324,-1000.000
1741608123.272,261.719,624.512,104.004,188.965
1741608123.276,999.512,999.512,375.488,999.512
1741608123.280,901.855,904.297,251.465,907.227
1741608123.284,969.727,979.004,109.863,966.309
1741608123.288,980.469,973.633,494.141,981.445
1741608123.292,891.602,897.461,570.801,893.066
1741608123.295,999.512,999.512,356.934,999.512
1741608123.299,498.535,309.570,80.078,500.000
1741608123.303,-932.129,-1000.000,-455.566,-927.734
1741608123.307,-1000.000,-1000.000,-501.465,-1000.000
1741608123.311,-947.754,-963.379,-23.438,-947.754
1741608123.313,-1000.000,-1000.000,-5.859,-1000.000
1741608123.317,-1000.000,-1000.000,-159.668,-1000.000
1741608123.321,-994.141,-983.887,-177.246,-995.117
1741608123.325,-947.266,-964.844,34.180,-946.777
1741608123.329,-1000.000,-1000.000,102.539,-1000.000
1741608123.333,-108.398,43.457,275.391,-122.559
1741608123.337,999.512,999.512,684.082,999.512
1741608123.340,934.082,917.480,403.320,937.500
1741608123.344,947.266,958.984,109.863,946.777
1741608123.348,970.215,968.750,153.320,971.680
1741608123.352,966.309,966.797,231.934,966.797
1741608123.356,966.797,972.656,170.898,967.285
1741608123.313,-1000.000,-1000.000,-5.859,-1000.000
1741608123.317,-1000.000,-1000.000,-159.668,-1000.000
1741608123.321,-994.141,-983.887,-177.246,-995.117
1741608123.325,-947.266,-964.844,34.180,-946.777
1741608123.329,-1000.000,-1000.000,102.539,-1000.000
1741608123.333,-108.398,43.457,275.391,-122.559
1741608123.337,999.512,999.512,684.082,999.512
1741608123.340,934.082,917.480,403.320,937.500
1741608123.344,947.266,958.984,109.863,946.777
1741608123.348,970.215,968.750,153.320,971.680
1741608123.352,966.309,966.797,231.934,966.797
1741608123.356,966.797,972.656,170.898,967.285
1741608123.358,966.309,942.871,-73.242,967.773
1741608123.362,904.297,949.707,83.496,904.297
1741608123.366,999.512,999.512,200.195,999.512
1741608123.370,176.758,-179.688,140.137,185.059
1741608123.374,-1000.000,-1000.000,-228.027,-1000.000
1741608123.378,-982.422,-947.266,-482.422,-983.887
1741608123.382,-973.633,-996.094,12.207,-973.145
1741608123.385,-1000.000,-1000.000,315.430,-1000.000
1741608123.389,-1000.000,-1000.000,23.926,-1000.000
1741608123.393,-1000.000,-1000.000,-304.688,-1000.000
1741608123.397,-1000.000,-1000.000,-297.852,-998.535
1741608123.401,-937.500,-937.500,-237.793,-940.918
1741608123.358,966.309,942.871,-73.242,967.773
1741608123.362,904.297,949.707,83.496,904.297
1741608123.366,999.512,999.512,200.195,999.512
1741608123.370,176.758,-179.688,140.137,185.059
1741608123.374,-1000.000,-1000.000,-228.027,-1000.000
1741608123.378,-982.422,-947.266,-482.422,-983.887
1741608123.382,-973.633,-996.094,12.207,-973.145
1741608123.385,-1000.000,-1000.000,315.430,-1000.000
1741608123.389,-1000.000,-1000.000,23.926,-1000.000
1741608123.393,-1000.000,-1000.000,-304.688,-1000.000
1741608123.397,-1000.000,-1000.000,-297.852,-998.535
1741608123.401,-937.500,-937.500,-237.793,-940.918
1741608123.403,-1000.000,-1000.000,-62.500,-1000.000
1741608123.407,-220.703,-220.703,9.277,-185.059
1741608123.411,999.512,999.512,267.090,999.512
1741608123.415,950.195,950.684,467.285,945.801
1741608123.419,938.965,939.941,146.973,942.383
1741608123.423,984.863,985.840,179.199,984.375
1741608123.427,919.922,918.945,404.785,918.457
1741608123.430,998.047,999.512,28.320,999.512
1741608123.434,895.508,879.395,-416.504,842.285
1741608123.438,-472.168,-494.141,-496.094,-516.602
1741608123.442,-1000.000,-1000.000,-558.105,-1000.000
1741608123.446,-933.105,-933.594,-452.637,-937.012
1741608123.463,-1000.000,-1000.000,-348.145,-1000.000
1741608123.467,-1000.000,-1000.000,-479.004,-1000.000
1741608123.471,-1000.000,-999.023,-326.172,-1000.000
1741608123.475,-937.500,-940.918,74.707,-937.500
1741608123.479,-1000.000,-1000.000,207.520,-1000.000
1741608123.483,-220.703,-184.570,216.797,-220.215
1741608123.487,999.512,999.512,574.219,999.512
1741608123.490,950.195,945.801,681.641,950.684
1741608123.494,939.453,942.871,409.180,939.941
1741608123.498,973.633,973.633,97.656,974.121
1741608123.502,903.320,904.297,1.465,904.297
1741608123.506,999.512,999.512,-126.465,999.512
1741608123.463,-1000.000,-1000.000,-348.145,-1000.000
1741608123.467,-1000.000,-1000.000,-479.004,-1000.000
1741608123.471,-1000.000,-999.023,-326.172,-1000.000
1741608123.475,-937.500,-940.918,74.707,-937.500
1741608123.479,-1000.000,-1000.000,207.520,-1000.000
1741608123.483,-220.703,-184.570,216.797,-220.215
1741608123.487,999.512,999.512,574.219,999.512
1741608123.490,950.195,945.801,681.641,950.684
1741608123.494,939.453,942.871,409.180,939.941
1741608123.498,973.633,973.633,97.656,974.121
1741608123.502,903.320,904.297,1.465,904.297
1741608123.506,999.512,999.512,-126.465,999.512
1741608123.508,186.523,187.012,-353.516,184.570
1741608123.512,-1000.000,-1000.000,-513.672,-1000.000
1741608123.516,-983.887,-983.887,-513.184,-983.398
1741608123.520,-973.145,-973.145,-229.980,-973.145
1741608123.524,-1000.000,-1000.000,-314.941,-1000.000
1741608123.528,-1000.000,-1000.000,-336.914,-1000.000
1741608123.532,-1000.000,-1000.000,152.344,-1000.000
1741608123.535,-1000.000,-1000.000,172.363,-1000.000
1741608123.539,-1000.000,-1000.000,-44.922,-1000.000
1741608123.543,-1000.000,-1000.000,-128.906,-1000.000
1741608123.547,-937.012,-936.523,-315.918,-935.059
1741608123.551,-1000.000,-1000.000,-166.992,-1000.000
1741608123.508,186.523,187.012,-353.516,184.570
1741608123.512,-1000.000,-1000.000,-513.672,-1000.000
1741608123.516,-983.887,-983.887,-513.184,-983.398
1741608123.520,-973.145,-973.145,-229.980,-973.145
1741608123.524,-1000.000,-1000.000,-314.941,-1000.000
1741608123.528,-1000.000,-1000.000,-336.914,-1000.000
1741608123.532,-1000.000,-1000.000,152.344,-1000.000
1741608123.535,-1000.000,-1000.000,172.363,-1000.000
1741608123.539,-1000.000,-1000.000,-44.922,-1000.000
1741608123.543,-1000.000,-1000.000,-128.906,-1000.000
1741608123.547,-937.012,-936.523,-315.918,-935.059
1741608123.551,-1000.000,-1000.000,-166.992,-1000.000
1741608123.538,-227.539,-236.328,-143.066,-262.207
1741608123.542,999.512,999.512,90.332,999.512
1741608123.546,951.172,953.125,507.324,957.520
1741608123.550,938.477,938.477,138.184,936.523
1741608123.554,973.145,974.121,51.758,975.098
1741608123.558,975.098,970.215,350.586,976.074
1741608123.562,894.531,901.855,417.480,895.508
1741608123.565,999.512,999.512,182.129,999.512
1741608123.569,348.633,229.492,-216.797,362.793
1741608123.573,-1000.000,-1000.000,-525.391,-1000.000
1741608123.577,-1000.000,-990.723,-484.863,-1000.000
1741608123.581,-959.961,-969.727,-131.348,-958.984
1741608123.598,-1000.000,-1000.000,-49.805,-1000.000
1741608123.602,-1000.000,-1000.000,-341.797,-1000.000
1741608123.606,-996.094,-983.887,-267.090,-996.582
1741608123.610,-944.336,-964.844,23.926,-944.336
1741608123.614,-1000.000,-1000.000,56.641,-1000.000
1741608123.618,-140.137,39.551,195.801,-146.484
1741608123.622,999.512,999.512,398.438,999.512
1741608123.625,938.477,918.945,234.863,940.918
1741608123.629,945.312,958.008,46.387,945.312
1741608123.633,971.191,968.750,8.789,971.680
1741608123.637,966.309,967.285,57.617,967.285
1741608123.641,966.309,966.797,-67.871,967.285
1741608123.643,968.750,975.586,-188.477,968.750
1741608123.647,952.637,929.199,112.305,956.543
1741608123.651,925.293,980.469,252.930,920.898
1741608123.655,999.512,933.594,121.094,999.512
1741608123.659,-35.156,-364.746,-141.113,12.695
1741608123.663,-1000.000,-1000.000,-408.203,-1000.000
1741608123.667,-955.078,-939.453,-114.746,-960.938
1741608123.670,-989.258,-1000.000,187.012,-985.840
1741608123.674,-1000.000,-1000.000,-51.758,-1000.000
1741608123.678,-1000.000,-1000.000,-455.566,-1000.000
1741608123.682,-1000.000,-1000.000,-459.473,-1000.000
1741608123.686,-1000.000,-1000.000,-178.711,-1000.000
1741608123.688,-1000.000,-1000.000,24.414,-1000.000
1741608123.692,-944.824,-926.758,84.961,-953.613
1741608123.696,-1000.000,-1000.000,-39.551,-1000.000
1741608123.700,-842.773,-497.070,-327.148,-918.945
1741608123.704,564.453,916.016,-48.828,443.359
1741608123.708,999.512,999.512,451.660,999.512
1741608123.712,899.902,916.992,475.098,901.367
1741608123.715,978.516,980.957,151.855,975.586
1741608123.719,966.309,966.797,-343.262,966.797
1741608123.723,980.469,978.516,-321.289,979.980
1741608123.727,907.715,894.531,-28.320,911.621
1741608123.731,999.512,999.512,11.719,999.512
1741608123.733,782.715,433.105,-18.555,801.758
1741608123.737,-635.254,-963.867,-247.070,-596.191
1741608123.741,-1000.000,-1000.000,-462.402,-1000.000
1741608123.745,-934.570,-965.820,-250.000,-935.547
1741608123.749,-1000.000,-956.543,-140.625,-1000.000
1741608123.753,-937.500,-1000.000,46.875,-937.500
1741608123.757,-1000.000,-757.812,175.781,-1000.000
1741608123.760,-220.703,632.812,135.742,-220.703
1741608123.764,999.512,999.512,420.410,999.512
1741608123.768,950.195,915.039,273.438,951.172
1741608123.772,939.453,933.105,-103.027,938.477
1741608123.776,910.156,999.512,-235.352,914.062
1741608123.733,782.715,433.105,-18.555,801.758
1741608123.737,-635.254,-963.867,-247.070,-596.191
1741608123.741,-1000.000,-1000.000,-462.402,-1000.000
1741608123.745,-934.570,-965.820,-250.000,-935.547
1741608123.749,-1000.000,-956.543,-140.625,-1000.000
1741608123.753,-937.500,-1000.000,46.875,-937.500
1741608123.757,-1000.000,-757.812,175.781,-1000.000
1741608123.760,-220.703,632.812,135.742,-220.703
1741608123.764,999.512,999.512,420.410,999.512
1741608123.768,950.195,915.039,273.438,951.172
1741608123.772,939.453,933.105,-103.027,938.477
1741608123.776,910.156,999.512,-235.352,914.062
1741608123.778,999.512,831.543,-280.762,999.512
1741608123.782,187.012,-499.023,-60.547,152.344
1741608123.786,-1000.000,-1000.000,-110.352,-1000.000
