timestamps,TP9,AF7,AF8,TP10
1741605549.459,-158.691,-519.043,-225.586,-36.133
1741605549.463,-1000.000,-1000.000,-296.875,-1000.000
1741605549.467,-951.172,-896.484,-230.469,-968.750
1741605549.471,-933.105,-1000.000,-166.016,-924.316
1741605549.475,-1000.000,-1000.000,-144.043,-1000.000
1741605549.479,-361.816,204.102,126.953,-389.160
1741605549.483,956.055,999.512,422.852,939.941
1741605549.486,979.980,907.227,175.781,986.328
1741605549.490,939.453,983.398,-156.738,936.523
1741605549.494,932.129,910.645,-302.246,937.500
1741605549.498,988.281,999.512,-253.418,980.469
1741605549.502,948.730,861.328,-117.188,969.727
1741605549.504,-441.406,-591.797,-317.871,-393.555
1741605549.508,-1000.000,-1000.000,-515.137,-1000.000
1741605549.512,-916.992,-882.812,-313.965,-922.363
1741605549.516,-968.262,-1000.000,-112.793,-962.402
1741605549.520,-1000.000,-994.141,-132.324,-1000.000
1741605549.524,-87.891,377.441,106.445,-151.855
1741605549.528,999.512,999.512,395.508,999.512
1741605549.531,942.871,907.227,34.180,954.102
1741605549.535,932.129,933.594,-169.434,929.688
1741605549.539,936.523,984.863,47.363,936.035
1741605549.543,999.512,956.543,-4.883,999.512
1741605549.547,-37.598,-413.574,-283.691,4.883
1741605549.549,-1000.000,-1000.000,-530.762,-1000.000
1741605549.553,-960.449,-934.082,-345.215,-967.285
1741605549.557,-1000.000,-992.188,-89.844,-1000.000
1741605549.561,-930.664,-969.727,-57.129,-933.594
1741605549.565,-1000.000,-1000.000,-195.312,-1000.000
1741605549.569,-613.281,22.461,-49.805,-637.207
1741605549.573,838.867,999.512,378.418,813.965
1741605549.576,999.512,927.246,119.141,999.512
1741605549.580,907.227,955.566,-311.035,906.738
1741605549.584,982.422,970.703,-273.438,983.398
1741605549.588,982.422,983.398,-150.879,983.398
1741605549.592,908.203,899.902,-78.125,908.691
1741605549.549,-1000.000,-1000.000,-530.762,-1000.000
1741605549.553,-960.449,-934.082,-345.215,-967.285
1741605549.557,-1000.000,-992.188,-89.844,-1000.000
1741605549.561,-930.664,-969.727,-57.129,-933.594
1741605549.565,-1000.000,-1000.000,-195.312,-1000.000
1741605549.569,-613.281,22.461,-49.805,-637.207
1741605549.573,838.867,999.512,378.418,813.965
1741605549.576,999.512,927.246,119.141,999.512
1741605549.580,907.227,955.566,-311.035,906.738
1741605549.584,982.422,970.703,-273.438,983.398
1741605549.588,982.422,983.398,-150.879,983.398
1741605549.592,908.203,899.902,-78.125,908.691
1741605549.595,999.512,999.512,27.832,999.512
1741605549.599,856.934,714.844,26.855,853.516
1741605549.603,-598.633,-764.160,-321.777,-604.980
1741605549.607,-1000.000,-1000.000,-403.320,-1000.000
1741605549.611,-861.816,-956.543,-220.703,-865.723
1741605549.615,-1000.000,-993.164,-21.973,-1000.000
1741605549.619,-375.000,412.109,183.105,-354.492
1741605549.622,950.684,999.512,-22.461,949.219
1741605549.626,991.699,864.258,-195.312,992.188
1741605549.630,857.422,970.703,-68.359,859.863
1741605549.634,999.512,999.512,-219.727,999.512
1741605549.638,429.199,-247.070,-370.605,465.820
1741605549.595,999.512,999.512,27.832,999.512
1741605549.599,856.934,714.844,26.855,853.516
1741605549.603,-598.633,-764.160,-321.777,-604.980
1741605549.607,-1000.000,-1000.000,-403.320,-1000.000
1741605549.611,-861.816,-956.543,-220.703,-865.723
1741605549.615,-1000.000,-993.164,-21.973,-1000.000
1741605549.619,-375.000,412.109,183.105,-354.492
1741605549.622,950.684,999.512,-22.461,949.219
1741605549.626,991.699,864.258,-195.312,992.188
1741605549.630,857.422,970.703,-68.359,859.863
1741605549.634,999.512,999.512,-219.727,999.512
1741605549.638,429.199,-247.070,-370.605,465.820
1741605549.639,-947.754,-1000.000,-509.766,-922.363
1741605549.643,-1000.000,-950.684,-365.723,-1000.000
1741605549.647,-957.031,-965.332,-79.102,-958.984
1741605549.651,-951.660,-1000.000,15.625,-947.754
1741605549.655,-1000.000,-1000.000,-220.703,-1000.000
1741605549.659,-337.402,289.062,-104.492,-458.496
1741605549.663,964.355,999.512,282.715,909.668
1741605549.666,975.586,898.926,30.762,998.047
1741605549.670,928.711,974.609,-238.281,919.922
1741605549.674,994.141,969.727,-75.684,997.070
1741605549.678,898.926,910.645,-25.879,901.855
1741605549.682,999.512,999.512,-151.855,999.512
1741605549.699,743.164,325.195,-148.926,764.648
1741605549.703,-734.375,-973.633,-273.926,-706.055
1741605549.707,-1000.000,-983.887,-298.828,-1000.000
1741605549.711,-857.910,-961.914,-101.562,-860.840
1741605549.715,-1000.000,-1000.000,-120.605,-1000.000
1741605549.719,-613.770,290.039,79.590,-595.703
1741605549.723,837.891,999.512,434.570,832.031
1741605549.726,999.512,915.527,226.562,999.512
1741605549.730,849.609,910.156,-172.852,852.051
1741605549.734,999.512,999.512,-189.453,999.512
1741605549.738,856.934,780.273,-219.238,857.422
