timestamps,TP9,AF7,AF8,TP10
1745827219.209,-130.859,999.512,910.156,-452.637
1745827219.213,999.512,842.773,679.199,999.512
1745827219.217,60.059,-559.570,-634.277,-25.879
1745827219.221,-1000.000,-1000.000,-920.410,-1000.000
1745827219.225,-1000.000,-581.055,-216.309,-1000.000
1745827219.229,-239.746,867.676,772.461,-633.301
1745827219.233,999.512,914.062,659.180,959.961
1745827219.236,347.656,-564.453,-607.422,303.711
1745827219.240,-931.152,-1000.000,-1000.000,-992.676
1745827219.244,-1000.000,-758.789,-434.570,-1000.000
1745827219.248,-531.250,688.965,682.129,-743.164
1745827219.252,977.539,999.512,764.160,854.004
1745827219.254,719.238,-450.195,-443.848,657.227
1745827219.258,-768.555,-1000.000,-881.836,-840.820
1745827219.262,-1000.000,-812.988,-487.793,-1000.000
1745827219.266,-475.098,517.578,554.199,-737.305
1745827219.270,940.918,999.512,815.918,791.016
1745827219.274,862.305,122.559,-314.941,872.070
1745827219.278,-592.285,-1000.000,-867.676,-664.551
1745827219.281,-1000.000,-901.367,-573.730,-1000.000
1745827219.285,-666.504,509.766,444.824,-822.266
1745827219.289,821.777,999.512,907.715,669.434
1745827219.293,913.574,128.418,-120.117,946.777
1745827219.297,-601.562,-1000.000,-833.984,-614.746
1745827219.254,719.238,-450.195,-443.848,657.227
1745827219.258,-768.555,-1000.000,-881.836,-840.820
1745827219.262,-1000.000,-812.988,-487.793,-1000.000
1745827219.266,-475.098,517.578,554.199,-737.305
1745827219.270,940.918,999.512,815.918,791.016
1745827219.274,862.305,122.559,-314.941,872.070
1745827219.278,-592.285,-1000.000,-867.676,-664.551
1745827219.281,-1000.000,-901.367,-573.730,-1000.000
1745827219.285,-666.504,509.766,444.824,-822.266
1745827219.289,821.777,999.512,907.715,669.434
1745827219.293,913.574,128.418,-120.117,946.777
1745827219.297,-601.562,-1000.000,-833.984,-614.746
1745827219.299,-1000.000,-896.484,-604.980,-1000.000
1745827219.303,-845.703,471.680,352.051,-870.605
1745827219.307,622.070,999.512,986.328,593.262
1745827219.311,985.352,488.281,140.137,988.770
1745827219.315,-563.965,-950.195,-757.324,-570.312
1745827219.319,-1000.000,-902.344,-562.500,-1000.000
1745827219.323,-843.262,585.449,317.871,-853.027
1745827219.326,576.660,999.512,997.070,567.871
1745827219.330,999.512,383.301,300.293,999.512
1745827219.334,-408.203,-884.766,-765.137,-425.781
1745827219.338,-1000.000,-1000.000,-669.922,-1000.000
1745827219.342,-665.039,182.129,180.664,-711.914
1745827219.344,604.492,999.512,959.961,520.508
1745827219.348,999.512,729.492,440.430,999.512
1745827219.352,-270.996,-614.746,-774.414,-247.070
1745827219.356,-1000.000,-1000.000,-819.824,-1000.000
1745827219.360,-905.273,-321.289,-66.895,-965.332
1745827219.364,383.301,995.605,851.074,278.809
1745827219.368,999.512,854.004,564.941,999.512
1745827219.371,102.051,-565.430,-731.934,75.195
1745827219.375,-1000.000,-1000.000,-903.320,-994.629
1745827219.379,-1000.000,-607.910,-173.340,-1000.000
1745827219.383,65.430,854.004,744.629,-133.789
1745827219.387,999.512,904.785,595.703,999.512
1745827219.344,604.492,999.512,959.961,520.508
1745827219.348,999.512,729.492,440.430,999.512
1745827219.352,-270.996,-614.746,-774.414,-247.070
1745827219.356,-1000.000,-1000.000,-819.824,-1000.000
1745827219.360,-905.273,-321.289,-66.895,-965.332
1745827219.364,383.301,995.605,851.074,278.809
1745827219.368,999.512,854.004,564.941,999.512
1745827219.371,102.051,-565.430,-731.934,75.195
1745827219.375,-1000.000,-1000.000,-903.320,-994.629
1745827219.379,-1000.000,-607.910,-173.340,-1000.000
1745827219.383,65.430,854.004,744.629,-133.789
1745827219.387,999.512,904.785,595.703,999.512
1745827219.344,604.492,999.512,959.961,520.508
1745827219.348,999.512,729.492,440.430,999.512
1745827219.352,-270.996,-614.746,-774.414,-247.070
1745827219.356,-1000.000,-1000.000,-819.824,-1000.000
1745827219.360,-905.273,-321.289,-66.895,-965.332
1745827219.364,383.301,995.605,851.074,278.809
1745827219.368,999.512,854.004,564.941,999.512
1745827219.371,102.051,-565.430,-731.934,75.195
1745827219.375,-1000.000,-1000.000,-903.320,-994.629
1745827219.379,-1000.000,-607.910,-173.340,-1000.000
1745827219.383,65.430,854.004,744.629,-133.789
1745827219.387,999.512,904.785,595.703,999.512
1745827219.391,396.973,-587.402,-653.809,366.211
1745827219.395,-882.812,-1000.000,-972.656,-898.926
1745827219.399,-1000.000,-638.672,-340.332,-1000.000
1745827219.403,-344.238,761.719,696.777,-543.457
1745827219.407,999.512,999.512,685.547,974.121
1745827219.411,661.133,-325.684,-505.371,666.992
1745827219.415,-769.043,-1000.000,-891.113,-800.293
1745827219.418,-1000.000,-853.516,-423.340,-1000.000
1745827219.422,-652.344,564.453,618.652,-751.465
1745827219.426,868.164,999.512,797.363,788.574
1745827219.430,826.172,-327.637,-367.676,813.477
1745827219.434,-693.848,-1000.000,-926.270,-732.422
1745827219.391,396.973,-587.402,-653.809,366.211
1745827219.395,-882.812,-1000.000,-972.656,-898.926
1745827219.399,-1000.000,-638.672,-340.332,-1000.000
1745827219.403,-344.238,761.719,696.777,-543.457
1745827219.407,999.512,999.512,685.547,974.121
1745827219.411,661.133,-325.684,-505.371,666.992
1745827219.415,-769.043,-1000.000,-891.113,-800.293
1745827219.418,-1000.000,-853.516,-423.340,-1000.000
1745827219.422,-652.344,564.453,618.652,-751.465
1745827219.426,868.164,999.512,797.363,788.574
1745827219.430,826.172,-327.637,-367.676,813.477
1745827219.434,-693.848,-1000.000,-926.270,-732.422
1745827219.449,-1000.000,-813.477,-555.664,-1000.000
1745827219.453,-723.145,560.547,535.645,-836.914
1745827219.457,765.137,999.512,859.375,664.062
1745827219.461,926.758,-66.895,-277.832,922.852
1745827219.465,-606.445,-1000.000,-908.203,-645.996
1745827219.469,-1000.000,-842.773,-623.047,-1000.000
1745827219.473,-864.746,514.160,351.074,-874.512
1745827219.476,613.770,999.512,892.090,604.492
1745827219.480,957.520,350.098,-61.523,957.520
1745827219.484,-613.770,-980.469,-823.242,-620.117
1745827219.488,-1000.000,-944.336,-610.840,-1000.000
1745827219.492,-865.234,462.891,246.582,-880.859
1745827219.449,-1000.000,-813.477,-555.664,-1000.000
1745827219.453,-723.145,560.547,535.645,-836.914
1745827219.457,765.137,999.512,859.375,664.062
1745827219.461,926.758,-66.895,-277.832,922.852
1745827219.465,-606.445,-1000.000,-908.203,-645.996
1745827219.469,-1000.000,-842.773,-623.047,-1000.000
1745827219.473,-864.746,514.160,351.074,-874.512
1745827219.476,613.770,999.512,892.090,604.492
1745827219.480,957.520,350.098,-61.523,957.520
1745827219.484,-613.770,-980.469,-823.242,-620.117
1745827219.488,-1000.000,-944.336,-610.840,-1000.000
1745827219.492,-865.234,462.891,246.582,-880.859
1745827219.494,599.121,999.512,915.527,581.543
1745827219.498,988.281,645.020,136.719,984.863
1745827219.502,-568.359,-743.652,-825.684,-588.867
1745827219.506,-1000.000,-1000.000,-679.688,-1000.000
1745827219.510,-857.910,124.512,112.305,-910.156
1745827219.514,562.988,999.512,900.879,489.746
1745827219.518,999.512,786.133,357.422,999.512
1745827219.521,-415.527,-671.875,-780.762,-466.309
1745827219.525,-1000.000,-1000.000,-733.398,-1000.000
1745827219.529,-853.516,315.918,73.242,-944.824
1745827219.533,507.812,999.512,928.223,362.305
1745827219.537,999.512,773.926,530.273,999.512
1745827219.494,599.121,999.512,915.527,581.543
1745827219.498,988.281,645.020,136.719,984.863
1745827219.502,-568.359,-743.652,-825.684,-588.867
1745827219.506,-1000.000,-1000.000,-679.688,-1000.000
1745827219.510,-857.910,124.512,112.305,-910.156
1745827219.514,562.988,999.512,900.879,489.746
1745827219.518,999.512,786.133,357.422,999.512
1745827219.521,-415.527,-671.875,-780.762,-466.309
1745827219.525,-1000.000,-1000.000,-733.398,-1000.000
1745827219.529,-853.516,315.918,73.242,-944.824
1745827219.533,507.812,999.512,928.223,362.305
1745827219.537,999.512,773.926,530.273,999.512
1745827219.494,599.121,999.512,915.527,581.543
1745827219.498,988.281,645.020,136.719,984.863
1745827219.502,-568.359,-743.652,-825.684,-588.867
1745827219.506,-1000.000,-1000.000,-679.688,-1000.000
1745827219.510,-857.910,124.512,112.305,-910.156
1745827219.514,562.988,999.512,900.879,489.746
1745827219.518,999.512,786.133,357.422,999.512
1745827219.521,-415.527,-671.875,-780.762,-466.309
1745827219.525,-1000.000,-1000.000,-733.398,-1000.000
1745827219.529,-853.516,315.918,73.242,-944.824
1745827219.533,507.812,999.512,928.223,362.305
1745827219.537,999.512,773.926,530.273,999.512
1745827219.539,-154.785,-546.387,-723.145,-250.488
1745827219.543,-1000.000,-1000.000,-685.547,-1000.000
1745827219.547,-932.617,-341.309,123.535,-1000.000
1745827219.551,333.984,985.352,900.391,74.219
1745827219.555,999.512,855.957,640.625,999.512
1745827219.559,248.047,-572.266,-631.348,209.473
1745827219.563,-954.102,-1000.000,-825.195,-944.336
1745827219.566,-1000.000,-783.203,-96.680,-1000.000
1745827219.570,-41.992,688.477,806.152,-386.230
1745827219.574,999.512,981.445,735.840,999.512
1745827219.578,501.953,-533.203,-509.277,475.098
1745827219.582,-855.957,-1000.000,-897.949,-884.277
1745827219.539,-154.785,-546.387,-723.145,-250.488
1745827219.543,-1000.000,-1000.000,-685.547,-1000.000
1745827219.547,-932.617,-341.309,123.535,-1000.000
1745827219.551,333.984,985.352,900.391,74.219
1745827219.555,999.512,855.957,640.625,999.512
1745827219.559,248.047,-572.266,-631.348,209.473
1745827219.563,-954.102,-1000.000,-825.195,-944.336
1745827219.566,-1000.000,-783.203,-96.680,-1000.000
1745827219.570,-41.992,688.477,806.152,-386.230
1745827219.574,999.512,981.445,735.840,999.512
1745827219.578,501.953,-533.203,-509.277,475.098
1745827219.582,-855.957,-1000.000,-897.949,-884.277
1745827219.539,-154.785,-546.387,-723.145,-250.488
1745827219.543,-1000.000,-1000.000,-685.547,-1000.000
1745827219.547,-932.617,-341.309,123.535,-1000.000
1745827219.551,333.984,985.352,900.391,74.219
1745827219.555,999.512,855.957,640.625,999.512
1745827219.559,248.047,-572.266,-631.348,209.473
1745827219.563,-954.102,-1000.000,-825.195,-944.336
1745827219.566,-1000.000,-783.203,-96.680,-1000.000
1745827219.570,-41.992,688.477,806.152,-386.230
1745827219.574,999.512,981.445,735.840,999.512
1745827219.578,501.953,-533.203,-509.277,475.098
1745827219.582,-855.957,-1000.000,-897.949,-884.277
1745827219.584,-1000.000,-717.285,-325.195,-1000.000
1745827219.588,-272.949,721.680,667.969,-598.145
1745827219.592,999.512,999.512,756.836,927.246
1745827219.596,726.074,-399.414,-416.016,738.281
1745827219.600,-710.449,-1000.000,-881.836,-752.441
1745827219.604,-1000.000,-506.836,-398.438,-1000.000
1745827219.608,-395.996,869.141,623.047,-615.234
1745827219.611,973.145,933.105,832.031,865.234
1745827219.615,859.375,-519.043,-254.395,884.277
