timestamps,TP9,AF7,AF8,TP10
1742115416.467,956.543,191.406,213.867,999.512
1742115416.471,-152.832,147.949,202.148,86.426
1742115416.475,-1000.000,123.535,111.328,-1000.000
1742115416.479,-872.070,127.441,160.645,-952.637
1742115416.483,-1000.000,105.957,133.301,-1000.000
1742115416.487,0.488,114.258,31.738,350.586
1742115416.491,290.527,119.141,-128.906,484.863
1742115416.494,-1000.000,81.055,-309.570,-1000.000
1742115416.498,-933.105,70.801,-425.293,-957.031
1742115416.502,-1000.000,86.426,-500.488,-1000.000
1742115416.506,-544.922,101.074,-547.363,-461.914
1742115416.510,999.512,95.215,-579.590,999.512
1742115416.512,204.590,65.430,-564.941,155.762
1742115416.516,-1000.000,61.523,-554.199,-1000.000
1742115416.520,-896.973,82.031,-612.305,-905.273
1742115416.524,-1000.000,64.453,-662.109,-1000.000
1742115416.528,-219.727,56.641,-617.188,-143.066
1742115416.532,999.512,52.734,-633.301,999.512
1742115416.536,-300.781,37.598,-626.953,-320.801
1742115416.539,-1000.000,77.148,-500.488,-1000.000
1742115416.543,-148.926,134.277,-442.871,-144.043
1742115416.547,999.512,161.133,-456.055,999.512
1742115416.551,869.141,159.180,-474.609,907.715
1742115416.555,999.512,169.434,-457.520,999.512
1742115416.512,204.590,65.430,-564.941,155.762
1742115416.516,-1000.000,61.523,-554.199,-1000.000
1742115416.520,-896.973,82.031,-612.305,-905.273
1742115416.524,-1000.000,64.453,-662.109,-1000.000
1742115416.528,-219.727,56.641,-617.188,-143.066
1742115416.532,999.512,52.734,-633.301,999.512
1742115416.536,-300.781,37.598,-626.953,-320.801
1742115416.539,-1000.000,77.148,-500.488,-1000.000
1742115416.543,-148.926,134.277,-442.871,-144.043
1742115416.547,999.512,161.133,-456.055,999.512
1742115416.551,869.141,159.180,-474.609,907.715
1742115416.555,999.512,169.434,-457.520,999.512
1742115416.571,242.188,162.598,-443.848,60.059
1742115416.575,-907.715,153.809,-469.727,-1000.000
1742115416.579,480.469,162.598,-490.723,206.543
1742115416.583,999.512,152.344,-458.984,999.512
1742115416.587,981.445,134.766,-403.809,585.938
1742115416.591,-183.594,108.398,-417.480,-896.484
1742115416.595,71.777,114.258,-431.641,-301.270
1742115416.598,999.512,133.789,-424.805,999.512
1742115416.602,917.480,119.141,-419.434,754.883
1742115416.606,712.402,103.516,-395.508,-756.836
1742115416.610,848.145,109.863,-373.047,-648.926
1742115416.614,999.512,131.348,-305.176,878.418
1742115416.571,242.188,162.598,-443.848,60.059
1742115416.575,-907.715,153.809,-469.727,-1000.000
1742115416.579,480.469,162.598,-490.723,206.543
1742115416.583,999.512,152.344,-458.984,999.512
1742115416.587,981.445,134.766,-403.809,585.938
1742115416.591,-183.594,108.398,-417.480,-896.484
1742115416.595,71.777,114.258,-431.641,-301.270
1742115416.598,999.512,133.789,-424.805,999.512
1742115416.602,917.480,119.141,-419.434,754.883
1742115416.606,712.402,103.516,-395.508,-756.836
1742115416.610,848.145,109.863,-373.047,-648.926
1742115416.614,999.512,131.348,-305.176,878.418
1742115416.615,946.289,140.625,-231.445,980.957
1742115416.619,915.039,144.043,-244.141,905.273
1742115416.623,999.512,149.902,-233.887,999.512
1742115416.627,59.082,124.023,-160.645,-360.352
1742115416.631,-186.523,98.633,-85.449,-449.707
1742115416.635,999.512,108.887,-103.027,999.512
1742115416.639,999.512,101.562,-176.758,999.512
1742115416.642,41.992,55.664,-133.789,-300.293
1742115416.646,-281.250,41.504,-96.191,-744.141
1742115416.650,999.512,51.758,-112.305,741.211
1742115416.654,913.574,2.441,-106.445,999.512
1742115416.658,999.512,-48.828,-158.203,810.059
1742115416.615,946.289,140.625,-231.445,980.957
1742115416.619,915.039,144.043,-244.141,905.273
1742115416.623,999.512,149.902,-233.887,999.512
1742115416.627,59.082,124.023,-160.645,-360.352
1742115416.631,-186.523,98.633,-85.449,-449.707
1742115416.635,999.512,108.887,-103.027,999.512
1742115416.639,999.512,101.562,-176.758,999.512
1742115416.642,41.992,55.664,-133.789,-300.293
1742115416.646,-281.250,41.504,-96.191,-744.141
1742115416.650,999.512,51.758,-112.305,741.211
1742115416.654,913.574,2.441,-106.445,999.512
1742115416.658,999.512,-48.828,-158.203,810.059
1742115416.660,43.945,-69.824,-167.969,-530.762
1742115416.664,-349.609,-77.637,-137.695,-473.145
1742115416.668,999.512,-82.520,-114.258,999.512
1742115416.672,985.352,-122.559,-133.301,984.863
1742115416.676,928.223,-146.484,-181.641,923.340
1742115416.680,974.609,-148.926,-173.340,978.516
1742115416.684,966.309,-166.016,-175.781,966.797
1742115416.687,966.309,-218.262,-240.234,968.262
1742115416.691,966.309,-258.789,-241.211,961.426
