timestamps,TP9,AF7,AF8,TP10
1742117930.367,-1000.000,-1000.000,-7.812,-937.988
1742117930.371,-986.816,-657.715,-24.902,-1000.000
1742117930.375,335.938,721.680,15.137,145.020
1742117930.379,999.512,999.512,44.434,999.512
1742117930.383,139.648,-36.133,11.230,145.996
1742117930.387,-1000.000,-661.133,6.836,-1000.000
1742117930.391,6.836,764.648,-43.945,-99.609
1742117930.394,999.512,999.512,-24.902,999.512
1742117930.398,137.695,109.375,4.883,63.477
1742117930.402,-1000.000,-1000.000,-81.055,-1000.000
1742117930.406,-891.113,-879.883,-92.285,-950.195
1742117930.410,696.289,695.801,-120.605,552.246
1742117930.413,468.262,372.070,-151.367,510.254
1742117930.417,-1000.000,-1000.000,-111.816,-1000.000
1742117930.421,-607.422,-502.441,-113.770,-700.684
1742117930.425,999.512,999.512,-107.910,936.523
1742117930.429,558.594,414.551,-52.246,588.379
1742117930.433,-1000.000,-1000.000,-91.309,-1000.000
1742117930.437,-570.801,-304.688,-228.516,-704.102
1742117930.440,999.512,999.512,-257.812,981.934
1742117930.444,257.324,170.410,-143.066,361.816
1742117930.448,-1000.000,-1000.000,-123.535,-1000.000
1742117930.452,-1000.000,-1000.000,-211.426,-1000.000
1742117930.456,-102.051,70.801,-182.617,-154.297
1742117930.413,468.262,372.070,-151.367,510.254
1742117930.417,-1000.000,-1000.000,-111.816,-1000.000
1742117930.421,-607.422,-502.441,-113.770,-700.684
1742117930.425,999.512,999.512,-107.910,936.523
1742117930.429,558.594,414.551,-52.246,588.379
1742117930.433,-1000.000,-1000.000,-91.309,-1000.000
1742117930.437,-570.801,-304.688,-228.516,-704.102
1742117930.440,999.512,999.512,-257.812,981.934
1742117930.444,257.324,170.410,-143.066,361.816
1742117930.448,-1000.000,-1000.000,-123.535,-1000.000
1742117930.452,-1000.000,-1000.000,-211.426,-1000.000
1742117930.456,-102.051,70.801,-182.617,-154.297
1742117930.413,468.262,372.070,-151.367,510.254
1742117930.417,-1000.000,-1000.000,-111.816,-1000.000
1742117930.421,-607.422,-502.441,-113.770,-700.684
1742117930.425,999.512,999.512,-107.910,936.523
1742117930.429,558.594,414.551,-52.246,588.379
1742117930.433,-1000.000,-1000.000,-91.309,-1000.000
1742117930.437,-570.801,-304.688,-228.516,-704.102
1742117930.440,999.512,999.512,-257.812,981.934
1742117930.444,257.324,170.410,-143.066,361.816
1742117930.448,-1000.000,-1000.000,-123.535,-1000.000
1742117930.452,-1000.000,-1000.000,-211.426,-1000.000
1742117930.456,-102.051,70.801,-182.617,-154.297
1742117930.457,999.512,887.695,-100.586,999.512
1742117930.461,548.340,176.758,-71.289,599.121
1742117930.465,-802.246,-727.051,-65.918,-720.215
1742117930.469,-1000.000,-1000.000,-70.801,-1000.000
1742117930.473,-197.266,-90.820,-47.363,-191.895
1742117930.477,999.512,999.512,9.277,999.512
1742117930.481,700.684,644.043,41.016,771.973
1742117930.484,-665.527,-692.871,-26.855,-534.180
1742117930.488,-1000.000,-1000.000,-126.465,-1000.000
1742117930.492,-167.480,-152.832,-100.098,-210.938
1742117930.496,977.051,983.398,-60.547,966.797
1742117930.500,999.512,999.512,-57.129,999.512
1742117930.457,999.512,887.695,-100.586,999.512
1742117930.461,548.340,176.758,-71.289,599.121
1742117930.465,-802.246,-727.051,-65.918,-720.215
1742117930.469,-1000.000,-1000.000,-70.801,-1000.000
1742117930.473,-197.266,-90.820,-47.363,-191.895
1742117930.477,999.512,999.512,9.277,999.512
1742117930.481,700.684,644.043,41.016,771.973
1742117930.484,-665.527,-692.871,-26.855,-534.180
1742117930.488,-1000.000,-1000.000,-126.465,-1000.000
1742117930.492,-167.480,-152.832,-100.098,-210.938
1742117930.496,977.051,983.398,-60.547,966.797
1742117930.500,999.512,999.512,-57.129,999.512
1742117930.503,61.035,56.641,-96.191,83.496
1742117930.507,-1000.000,-1000.000,-154.785,-1000.000
1742117930.511,-512.207,-431.152,-136.719,-591.797
1742117930.515,999.512,999.512,-86.426,955.078
1742117930.519,616.211,352.539,-61.035,745.605
1742117930.523,-1000.000,-1000.000,-49.316,-947.754
1742117930.527,-426.758,-218.262,-57.129,-590.820
1742117930.530,999.512,999.512,-25.879,999.512
1742117930.534,239.746,180.664,44.922,331.055
1742117930.538,-1000.000,-1000.000,95.703,-1000.000
1742117930.542,-294.922,-261.230,101.562,-367.676
1742117930.546,999.512,999.512,71.777,999.512
1742117930.503,61.035,56.641,-96.191,83.496
1742117930.507,-1000.000,-1000.000,-154.785,-1000.000
1742117930.511,-512.207,-431.152,-136.719,-591.797
1742117930.515,999.512,999.512,-86.426,955.078
1742117930.519,616.211,352.539,-61.035,745.605
1742117930.523,-1000.000,-1000.000,-49.316,-947.754
1742117930.527,-426.758,-218.262,-57.129,-590.820
1742117930.530,999.512,999.512,-25.879,999.512
1742117930.534,239.746,180.664,44.922,331.055
1742117930.538,-1000.000,-1000.000,95.703,-1000.000
1742117930.542,-294.922,-261.230,101.562,-367.676
1742117930.546,999.512,999.512,71.777,999.512
1742117930.548,213.867,139.160,50.781,242.676
1742117930.552,-1000.000,-1000.000,-0.977,-1000.000
1742117930.556,-61.035,314.941,3.906,-107.910
1742117930.560,999.512,999.512,19.043,999.512
1742117930.564,121.582,-139.160,-19.043,119.629
1742117930.568,-1000.000,-873.047,-93.262,-1000.000
1742117930.572,61.035,755.859,-137.207,-44.922
1742117930.575,999.512,856.445,-129.395,999.512
1742117930.579,-278.320,-681.152,-210.938,-190.430
1742117930.583,-1000.000,-1000.000,-259.766,-1000.000
1742117930.587,-212.891,27.344,-211.426,-231.934
1742117930.591,999.512,999.512,-137.207,999.512
1742117930.548,213.867,139.160,50.781,242.676
1742117930.552,-1000.000,-1000.000,-0.977,-1000.000
1742117930.556,-61.035,314.941,3.906,-107.910
1742117930.560,999.512,999.512,19.043,999.512
1742117930.564,121.582,-139.160,-19.043,119.629
1742117930.568,-1000.000,-873.047,-93.262,-1000.000
1742117930.572,61.035,755.859,-137.207,-44.922
1742117930.575,999.512,856.445,-129.395,999.512
1742117930.579,-278.320,-681.152,-210.938,-190.430
