Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1742201618955,50, 15,35,B21177,Group 1,,,,,,
1742201275247,,,,,,TrainingStarted,Training Started,0 0 0,0 0 0,0,False
1742201338016,,,,,,EntryUnderTable,Player entered the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742201339969,,,,,,ExitUnderTable,Player exited the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742201349470,,,,,,ItemPicked,Item Book_42 Picked.,4.504783 0.7161542 -0.1247235,270 0.1566247 0,0,False
1742201354500,,,,,,ItemDropped,Item Book_42 Dropped.,11.30441 0.89575 -1.339825,310.3761 269.9987 270.8928,0,False
1742201356540,,,,,,ItemPicked,Item Book_42 Picked.,11.85024 -0.009966265 -1.411251,89.98022 0.03010023 0,0,False
1742201358416,,,,,,ItemDropped,Item Book_42 Dropped.,12.15024 0.8603942 -1.365028,57.01986 79.04467 75.13156,0,False
1742201366446,,,,,,ItemPicked,Item Book_10 Picked.,4.571947 0.7161515 -1.593474,270 0.2833828 0,0,False
1742201371820,,,,,,ItemDropped,Item Book_10 Dropped.,12.14438 0.6102067 -1.300874,309.985 23.98361 171.5537,0,False
1742201377373,,,,,,ItemPicked,Item Book_07 Picked.,4.476782 0.7161504 -3.015202,270 0.1730505 0,0,False
1742201379539,,,,,,ItemDropped,Item Book_07 Dropped.,5.815138 1.406724 -2.961843,346.8198 286.4143 274.9036,0,False
1742201383871,,,,,,ItemPicked,Item Book_07 Picked.,7.73898 0.007000006 -1.875008,90 349.508 0,0,False
1742201387602,,,,,,ItemDropped,Item Book_07 Dropped.,11.98183 1.110427 -1.454759,25.90199 91.06567 82.05529,0,False
1742201402165,,,,,,TrainingEnded,Training Ended,0 0 0,0 0 0,0,False
1742201407762,,,,,,SimulationStarted,Earthquake Simulation Started,0 0 0,0 0 0,0,False
1742201407762,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201407768,,,,,,BookPlaced,Book placed on the shelf.,-4.451892 0.8426721 0.2819888,359.9286 0.02127087 359.9699,0,False
1742201407769,,,,,,BookPlaced,Book placed on the shelf.,-4.440135 0.8427118 0.3556055,359.9409 0.02013173 359.9806,0,False
1742201407769,,,,,,BookPlaced,Book placed on the shelf.,-4.437935 0.8426801 0.2601246,359.9251 0.02402051 359.9706,0,False
1742201407769,,,,,,BookPlaced,Book placed on the shelf.,-4.463301 0.8426377 0.220087,359.9284 0.008955656 359.9651,0,False
1742201407769,,,,,,BookPlaced,Book placed on the shelf.,-4.4353 0.1707722 0.3260352,359.9746 0.03403753 0.00323818,0,False
1742201407769,,,,,,BookPlaced,Book placed on the shelf.,-4.433885 0.1707575 0.3561508,359.9738 0.03309409 359.992,0,False
1742201407769,,,,,,BookPlaced,Book placed on the shelf.,-4.460612 0.8426276 0.1803283,359.9279 0.008086439 359.9628,0,False
1742201407769,,,,,,BookPlaced,Book placed on the shelf.,-4.42572 0.1707405 0.211053,359.9749 0.03452516 0.006626547,0,False
1742201407769,,,,,,BookPlaced,Book placed on the shelf.,-4.423686 0.1707153 0.1804787,359.9745 0.03357375 0.0002131366,0,False
1742201407770,,,,,,BookPlaced,Book placed on the shelf.,-4.423238 0.1707976 0.3767771,359.9759 0.03455323 0.003324348,0,False
1742201407770,,,,,,BookPlaced,Book placed on the shelf.,-4.421123 0.1707703 0.2429751,-0.005390851 0.03701239 0.008606162,0,False
1742201407770,,,,,,BookPlaced,Book placed on the shelf.,-4.419147 0.1708136 0.2980677,359.9784 0.03674943 0.02026399,0,False
1742201407770,,,,,,BookPlaced,Book placed on the shelf.,-4.403384 0.1706975 0.1517009,359.9781 0.03299795 359.9932,0,False
1742201407770,,,,,,BookPlaced,Book placed on the shelf.,-4.42405 0.8446611 0.1410095,0 0 0,0,False
1742201407770,,,,,,BookPlaced,Book placed on the shelf.,-4.402499 0.8426929 0.3129131,359.9457 0.01408901 359.9675,0,False
1742201407770,,,,,,BookPlaced,Book placed on the shelf.,-4.395663 0.506276 0.2368213,0 0 0,0,False
1742201407770,,,,,,BookPlaced,Book placed on the shelf.,-4.395037 0.5021049 0.1795115,0.1386721 359.4436 0.3431318,0,False
1742201407770,,,,,,BookPlaced,Book placed on the shelf.,-4.395663 0.5100431 0.291341,0 0 0,0,False
1742201407770,,,,,,BookPlaced,Book placed on the shelf.,-4.329911 0.4886789 0.1410965,359.7985 359.8754 359.9466,0,False
1742201407771,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201407773,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201407774,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201407776,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201407778,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201407780,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201407782,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201407783,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201408966,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201408988,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409011,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409021,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409043,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409066,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409087,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409109,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409122,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409144,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409166,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409188,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409209,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409221,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409243,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409265,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409287,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409310,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409321,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409343,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409366,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409388,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409410,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409422,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409444,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409467,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409490,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409501,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409524,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409546,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409570,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409592,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409602,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409624,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409647,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409670,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409691,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409702,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409725,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409747,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409770,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409791,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409802,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409825,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409848,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409869,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409892,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409902,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409925,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409946,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409969,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201409992,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410002,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410024,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410047,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410068,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410092,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410102,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410125,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410147,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410169,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410192,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410202,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410224,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410246,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410269,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410291,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410302,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410324,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410346,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410368,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410391,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410402,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410424,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410446,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410468,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410491,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410502,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410524,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410546,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410568,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410592,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410602,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410623,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410646,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410668,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410691,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410701,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410723,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410746,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410768,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410790,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410802,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410824,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410846,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410869,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410891,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410902,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410923,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410946,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410968,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201410990,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411002,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411024,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411046,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411068,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411091,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411101,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411124,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411146,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411169,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411191,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411202,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411223,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411245,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411269,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411290,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411301,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411323,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411346,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742201411368,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
