Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1742549066256,10, 0,67,B21122,Group 3,,,,,,
1742548722953,,,,,,TrainingStarted,Training Started,0 0 0,0 0 0,0,False
1742548753408,,,,,,EntryUnderTable,Player entered the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742548755651,,,,,,ExitUnderTable,Player exited the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742548768692,,,,,,ItemPicked,Item spiral notebook Picked.,8.176329 0.6981019 -4.09328,359.9814 348.023 359.9699,0,False
1742548773676,,,,,,ItemObserved,Observed spiral notebook,8.650363 1.142456 -3.877525,350.7716 4.089199 298.3629,0,False
1742548775547,,,,,,ItemDropped,Item spiral notebook Dropped.,8.416721 0.7291117 -4.066332,3.451033 353.6476 0.5473765,0,False
1742548779442,,,,,,ItemPicked,Item Cup Picked.,7.182822 0.6902567 -3.919646,278.2049 111.7233 267.7629,0,False
1742548784449,,,,,,ItemObserved,Observed Cup,7.595945 1.023011 -3.672557,3.475746 18.08144 326.8887,0,False
1742548786037,,,,,,ItemDropped,Item Cup Dropped.,7.374953 0.8520651 -3.791345,293.8259 75.16689 299.1432,0,False
1742548793589,,,,,,ItemPicked,Item Book_07 Picked.,4.476781 0.7161504 -3.015203,270 0.1733753 0,0,False
1742548798597,,,,,,ItemObserved,Observed Book_07,4.625114 1.166341 -3.291964,334.686 111.201 295.8537,0,False
1742548799531,,,,,,ItemDropped,Item Book_07 Dropped.,4.591796 0.7599383 -3.042331,276.1244 119.6342 242.7055,0,False
1742548806016,,,,,,ItemPicked,Item Book_42 Picked.,4.504783 0.7161543 -0.1247235,270 0.1566295 0,0,False
1742548811024,,,,,,ItemObserved,Observed Book_42,5.138569 1.147845 -0.3613726,333.5022 107.2169 280.8107,0,False
1742548812957,,,,,,ItemDropped,Item Book_42 Dropped.,4.64291 0.8008043 -0.1828402,276.6006 74.05163 284.2122,0,False
1742548850399,,,,,,TrainingEnded,Training Ended,0 0 0,0 0 0,0,False
1742548855452,,,,,,SimulationStarted,Earthquake Simulation Started,0 0 0,0 0 0,0,False
1742548855452,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742548855460,,,,,,BookPlaced,Book placed on the shelf.,-4.451959 0.8425729 0.282046,359.9123 0.02318121 359.9337,0,False
1742548855461,,,,,,BookPlaced,Book placed on the shelf.,-4.44013 0.8427203 0.3556019,359.9419 0.02043111 359.9825,0,False
1742548855461,,,,,,BookPlaced,Book placed on the shelf.,-4.43793 0.8426884 0.260122,359.926 0.02410082 359.9728,0,False
1742548855461,,,,,,BookPlaced,Book placed on the shelf.,-4.463367 0.8425294 0.2201401,359.9081 0.01429454 359.9247,0,False
1742548855461,,,,,,BookPlaced,Book placed on the shelf.,-4.435297 0.1707748 0.3260304,359.9759 0.03436173 0.004519762,0,False
