timestamps,TP9,AF7,AF8,TP10
1742205927.562,-1000.0,-1000.0,-31.738,-1000.0
1742205927.566,-807.617,-80.566,-126.465,-810.059
1742205927.57,668.457,999.512,-170.41,657.715
1742205927.574,999.512,926.27,-24.414,999.512
1742205927.578,836.914,913.574,42.48,835.938
1742205927.582,999.512,999.512,-1.465,999.512
1742205927.586,856.934,-14.648,11.23,820.801
1742205927.589,-597.656,-1000.0,65.918,-638.184
1742205927.593,-1000.0,-980.957,-13.184,-1000.0
1742205927.597,-876.953,-916.504,-10.254,-878.906
1742205927.601,-1000.0,-1000.0,35.156,-1000.0
1742205927.605,-958.984,-635.742,-47.363,-956.543
1742205927.606,457.52,824.219,-177.246,459.961
1742205927.61,999.512,973.633,-61.523,999.512
1742205927.614,873.047,960.938,33.203,886.23
1742205927.618,999.512,872.559,34.18,999.512
1742205927.622,-185.059,-599.609,122.07,-252.441
1742205927.626,-1000.0,-1000.0,25.879,-1000.0
1742205927.63,-942.871,-938.477,-49.805,-940.43
1742205927.633,-1000.0,-970.215,14.16,-1000.0
1742205927.637,-929.199,-1000.0,8.301,-933.105
1742205927.641,-1000.0,-970.215,-15.137,-1000.0
1742205927.645,-563.965,435.547,-132.812,-526.367
1742205927.649,875.488,999.512,-133.301,867.676
1742205927.606,457.52,824.219,-177.246,459.961
1742205927.61,999.512,973.633,-61.523,999.512
1742205927.614,873.047,960.938,33.203,886.23
1742205927.618,999.512,872.559,34.18,999.512
1742205927.622,-185.059,-599.609,122.07,-252.441
1742205927.626,-1000.0,-1000.0,25.879,-1000.0
1742205927.63,-942.871,-938.477,-49.805,-940.43
1742205927.633,-1000.0,-970.215,14.16,-1000.0
1742205927.637,-929.199,-1000.0,8.301,-933.105
1742205927.641,-1000.0,-970.215,-15.137,-1000.0
1742205927.645,-563.965,435.547,-132.812,-526.367
1742205927.649,875.488,999.512,-133.301,867.676
1742205927.665,948.73,937.012,29.785,961.914
1742205927.669,999.512,891.113,36.621,999.512
1742205927.673,389.648,-500.488,89.355,202.637
1742205927.677,-901.367,-1000.0,47.363,-963.867
1742205927.681,-1000.0,-921.875,-43.457,-1000.0
1742205927.685,-379.395,358.887,-101.074,-286.133
