timestamps,TP9,AF7,AF8,TP10
1742550339.269,999.512,520.996,-82.52,999.512
1742550339.273,96.191,-320.801,-83.984,640.625
1742550339.277,-1000.0,-576.66,-90.332,-928.223
1742550339.281,540.527,657.715,-73.242,62.012
1742550339.285,422.363,-8.789,-84.961,703.613
1742550339.289,-725.586,-311.523,-50.293,-673.34
1742550339.293,826.172,413.574,-33.691,735.84
1742550339.296,-234.863,-811.523,-92.773,270.996
1742550339.3,-1000.0,-704.59,-98.633,-1000.0
1742550339.304,554.199,678.223,-35.156,349.609
1742550339.308,999.512,608.398,-8.301,999.512
1742550339.312,577.637,-39.062,-18.555,823.242
1742550339.269,-914.551,-671.387,-54.199,-800.781
1742550339.273,147.949,517.578,-31.738,-333.496
1742550339.277,915.039,554.688,4.395,878.418
1742550339.281,-681.641,-746.582,-30.273,-595.215
1742550339.285,491.699,593.75,10.254,372.559
1742550339.289,999.512,747.559,60.059,999.512
1742550339.293,-645.508,-664.551,-27.832,-523.926
1742550339.296,-1000.0,-441.895,-75.195,-1000.0
1742550339.3,-63.477,257.324,2.93,-517.578
1742550339.304,930.176,255.371,36.133,898.926
1742550339.308,-402.832,-675.781,-25.391,75.684
1742550339.312,-1000.0,-580.566,-45.41,-1000.0
1742550339.208,395.508,348.145,-83.008,65.918
1742550339.211,999.512,189.941,-110.84,999.512
1742550339.215,-367.676,-622.07,-111.816,74.219
1742550339.219,-1000.0,-487.793,-128.418,-1000.0
1742550339.223,-818.848,72.266,-175.293,-847.656
1742550339.227,516.113,617.188,-152.832,518.066
1742550339.208,395.508,348.145,-83.008,65.918
1742550339.211,999.512,189.941,-110.84,999.512
1742550339.215,-367.676,-622.07,-111.816,74.219
1742550339.219,-1000.0,-487.793,-128.418,-1000.0
1742550339.223,-818.848,72.266,-175.293,-847.656
1742550339.227,516.113,617.188,-152.832,518.066
1742550339.269,250.0,-623.535,83.008,710.449
1742550339.273,-941.895,-930.664,24.414,-755.371
1742550339.277,640.137,779.297,28.32,595.215
1742550339.281,-280.762,-389.16,61.523,-64.453
1742550339.285,-1000.0,-956.055,-3.418,-1000.0
1742550339.289,714.355,815.918,38.574,639.16
1742550339.293,926.27,604.492,105.957,999.512
1742550339.296,-820.801,-948.242,62.012,-697.266
1742550339.3,-988.281,-689.453,38.574,-1000.0
1742550339.304,653.32,731.445,-25.391,410.645
1742550339.308,999.512,704.59,-92.773,999.512
1742550339.312,-456.055,-640.137,-115.723,-141.113
1742550339.269,-328.125,181.152,0.977,-642.09
1742550339.273,982.422,681.152,11.719,831.543
1742550339.277,817.383,176.758,-25.391,999.512
1742550339.281,-859.375,-878.418,-57.617,-669.922
1742550339.285,-878.418,-190.43,-42.969,-991.699
1742550339.289,701.172,860.84,-43.457,744.629
1742550339.293,-559.082,-573.73,-85.938,-407.227
1742550339.296,-274.902,-79.102,-9.277,-562.988
1742550339.3,999.512,623.535,76.66,993.652
1742550339.304,-721.68,-918.945,17.578,-548.34
1742550339.308,-1000.0,-271.973,17.578,-1000.0
1742550339.312,872.559,895.996,66.406,701.172
1742550339.276,-1000.0,-1000.0,-114.746,-1000.0
1742550339.28,712.891,680.176,-47.363,358.887
1742550339.284,512.207,224.609,10.254,700.684
1742550339.288,-892.09,-592.285,15.137,-823.242
1742550339.292,709.473,850.098,9.766,584.473
1742550339.296,651.367,293.945,-7.812,922.363
1742550339.3,-899.414,-639.16,-41.504,-728.027
1742550339.303,-1000.0,-696.289,-36.621,-1000.0
1742550339.307,-208.008,-333.984,-18.066,-482.91
1742550339.311,951.172,693.848,-22.461,933.105
1742550339.315,-314.941,-366.211,-32.227,120.605
1742550339.319,-1000.0,-721.68,-44.434,-1000.0
1742550339.325,-623.047,60.547,-55.664,-867.188
1742550339.329,834.961,687.988,-32.715,678.223
1742550339.333,873.047,22.461,-16.113,977.539
1742550339.337,-733.398,-852.539,-32.715,-604.492
1742550339.341,-959.961,-210.938,-71.289,-1000.0
1742550339.345,513.184,771.973,-85.449,10.742
1742550339.349,999.512,478.516,-61.523,999.512
1742550339.352,-833.008,-957.031,-76.66,-646.973
1742550339.356,-551.27,-225.098,-99.121,-777.344
1742550339.36,881.836,631.836,-103.516,804.199
1742550339.364,-700.195,-761.719,-111.816,-597.656
1742550339.368,-1000.0,-296.387,-135.742,-1000.0
1742550339.325,-623.047,60.547,-55.664,-867.188
1742550339.329,834.961,687.988,-32.715,678.223
1742550339.333,873.047,22.461,-16.113,977.539
1742550339.337,-733.398,-852.539,-32.715,-604.492
1742550339.341,-959.961,-210.938,-71.289,-1000.0
1742550339.345,513.184,771.973,-85.449,10.742
1742550339.349,999.512,478.516,-61.523,999.512
1742550339.352,-833.008,-957.031,-76.66,-646.973
1742550339.356,-551.27,-225.098,-99.121,-777.344
1742550339.36,881.836,631.836,-103.516,804.199
1742550339.364,-700.195,-761.719,-111.816,-597.656
1742550339.368,-1000.0,-296.387,-135.742,-1000.0
