timestamps,TP9,AF7,AF8,TP10
1742201469.426,966.309,964.844,-20.508,966.797
1742201469.43,966.309,-363.281,-19.043,967.285
1742201469.434,966.309,-1000.0,10.254,966.797
1742201469.438,966.309,-1000.0,-23.438,967.285
1742201469.442,966.309,-7.324,-31.25,966.797
1742201469.446,982.422,999.512,3.906,966.797
1742201469.45,907.715,865.723,12.207,966.797
1742201469.453,999.512,999.512,6.348,966.797
1742201469.457,851.562,656.25,-36.621,966.797
1742201469.461,-604.98,-800.293,-12.695,966.797
1742201469.465,-1000.0,-1000.0,13.672,966.797
1742201469.469,-893.066,-891.113,-9.277,967.285
1742201469.711,749.512,713.867,34.668,966.797
1742201469.715,999.512,999.512,43.457,966.797
1742201469.719,900.391,898.438,-14.648,966.797
1742201469.723,983.398,984.375,-56.152,966.797
1742201469.727,982.91,983.887,0.488,966.797
1742201469.731,907.715,900.391,48.828,966.797
1742201469.735,999.512,999.512,38.574,966.797
1742201469.738,849.609,731.934,-28.32,966.797
1742201469.742,-607.422,-736.328,-62.012,966.797
1742201469.746,-1000.0,-1000.0,2.441,967.285
1742201469.75,-925.781,-933.594,-9.766,967.285
1742201469.754,-1000.0,-1000.0,-14.648,966.797
1742201470.311,-942.383,-940.918,-104.98,-940.918
1742201470.315,-1000.0,-1000.0,-80.566,-1000.0
1742201470.319,-891.113,-875.977,-68.848,-871.094
1742201470.323,569.824,589.844,-51.758,596.68
1742201470.327,999.512,999.512,-49.316,999.512
1742201470.331,868.652,869.629,-66.895,887.695
1742201470.335,999.512,999.512,-69.336,999.512
1742201470.338,-151.367,-147.949,-92.773,-254.395
1742201470.342,-1000.0,-1000.0,-77.637,-1000.0
1742201470.346,-946.777,-947.266,-40.039,-940.918
1742201470.35,-996.094,-1000.0,-87.891,-1000.0
1742201470.354,-1000.0,-968.75,-107.422,-1000.0
1742201472.846,-1000.0,-1000.0,-153.809,-1000.0
1742201472.85,-1000.0,-1000.0,-145.996,-1000.0
1742201472.854,-939.941,-933.105,-119.629,-939.941
1742201472.858,-1000.0,-1000.0,-109.863,-1000.0
1742201472.862,-864.746,-751.465,-77.637,-859.863
1742201472.866,615.234,732.422,-12.207,604.98
1742201472.87,999.512,984.375,-72.754,999.512
1742201472.873,999.512,999.512,-137.207,998.047
1742201472.877,638.672,574.707,-122.559,382.812
1742201472.881,-846.68,-879.395,-99.609,-948.73
1742201472.885,-1000.0,-1000.0,-45.898,-1000.0
1742201472.889,-946.777,-955.078,-37.598,-961.914
1742201473.506,975.586,993.164,-28.809,988.281
1742201473.51,854.98,848.145,-38.086,574.219
1742201473.514,-635.254,-611.328,-35.156,-840.332
1742201473.518,-1000.0,-1000.0,-62.988,-1000.0
1742201473.522,-991.699,-1000.0,-68.848,-995.117
