timestamps,TP9,AF7,AF8,TP10
1742375340.38,-931.641,-386.23,-639.16,-932.129
1742375340.384,-1000.0,-560.059,-834.961,-1000.0
1742375340.388,-677.734,-659.668,-473.633,-652.344
1742375340.38,-931.641,-386.23,-639.16,-932.129
1742375340.384,-1000.0,-560.059,-834.961,-1000.0
1742375340.388,-677.734,-659.668,-473.633,-652.344
1742375340.405,681.641,805.176,-64.941,700.195
1742375340.409,999.512,999.512,-213.379,999.512
1742375340.413,397.461,-22.461,-717.773,324.219
1742375340.417,-879.395,-1000.0,-956.543,-915.527
1742375340.421,-1000.0,-1000.0,-537.598,-1000.0
1742375340.425,-174.805,104.492,29.297,-171.875
1742375340.429,999.512,999.512,-18.066,999.512
1742375340.432,994.141,-171.875,-453.125,868.652
1742375340.436,-186.035,-1000.0,-679.688,-372.07
1742375340.44,-1000.0,-1000.0,-299.805,-1000.0
1742375340.444,-707.52,-501.953,222.168,-687.5
1742375340.448,598.145,866.211,330.566,610.352
1742375340.405,681.641,805.176,-64.941,700.195
1742375340.409,999.512,999.512,-213.379,999.512
1742375340.413,397.461,-22.461,-717.773,324.219
1742375340.417,-879.395,-1000.0,-956.543,-915.527
1742375340.421,-1000.0,-1000.0,-537.598,-1000.0
1742375340.425,-174.805,104.492,29.297,-171.875
1742375340.429,999.512,999.512,-18.066,999.512
1742375340.432,994.141,-171.875,-453.125,868.652
1742375340.436,-186.035,-1000.0,-679.688,-372.07
1742375340.44,-1000.0,-1000.0,-299.805,-1000.0
1742375340.444,-707.52,-501.953,222.168,-687.5
1742375340.448,598.145,866.211,330.566,610.352
1742375340.405,681.641,805.176,-64.941,700.195
1742375340.409,999.512,999.512,-213.379,999.512
1742375340.413,397.461,-22.461,-717.773,324.219
1742375340.417,-879.395,-1000.0,-956.543,-915.527
1742375340.421,-1000.0,-1000.0,-537.598,-1000.0
1742375340.425,-174.805,104.492,29.297,-171.875
1742375340.429,999.512,999.512,-18.066,999.512
1742375340.432,994.141,-171.875,-453.125,868.652
1742375340.436,-186.035,-1000.0,-679.688,-372.07
1742375340.44,-1000.0,-1000.0,-299.805,-1000.0
1742375340.444,-707.52,-501.953,222.168,-687.5
1742375340.448,598.145,866.211,330.566,610.352
1742375340.45,999.512,993.164,-17.578,999.512
1742375340.454,185.059,-294.434,-514.16,176.27
1742375340.458,-1000.0,-1000.0,-301.27,-1000.0
1742375340.462,-204.102,14.648,322.754,-205.566
1742375340.466,999.512,999.512,434.082,999.512
1742375340.47,999.512,999.512,109.863,999.512
1742375340.474,158.691,29.297,-480.957,158.691
1742375340.477,-1000.0,-1000.0,-499.023,-1000.0
1742375340.481,-1000.0,-1000.0,88.379,-1000.0
1742375340.485,-240.234,-238.77,263.184,-247.07
1742375340.489,999.512,999.512,59.57,999.512
1742375340.493,888.672,747.559,-374.512,810.059
1742375340.45,999.512,993.164,-17.578,999.512
1742375340.454,185.059,-294.434,-514.16,176.27
1742375340.458,-1000.0,-1000.0,-301.27,-1000.0
1742375340.462,-204.102,14.648,322.754,-205.566
1742375340.466,999.512,999.512,434.082,999.512
1742375340.47,999.512,999.512,109.863,999.512
1742375340.474,158.691,29.297,-480.957,158.691
1742375340.477,-1000.0,-1000.0,-499.023,-1000.0
1742375340.481,-1000.0,-1000.0,88.379,-1000.0
1742375340.485,-240.234,-238.77,263.184,-247.07
1742375340.489,999.512,999.512,59.57,999.512
1742375340.493,888.672,747.559,-374.512,810.059
1742375340.496,-447.266,-755.859,-370.117,-554.688
1742375340.5,-1000.0,-940.918,118.652,-1000.0
1742375340.504,-74.219,528.809,391.113,-57.129
1742375340.508,999.512,999.512,80.078,999.512
1742375340.512,145.996,-106.445,-541.992,145.02
1742375340.516,-1000.0,-1000.0,-464.355,-1000.0
1742375340.52,-1000.0,-1000.0,47.852,-1000.0
1742375340.523,-298.828,-281.738,299.316,-299.316
1742375340.527,974.121,999.512,222.656,987.305
1742375340.531,999.512,852.539,-292.48,999.512
1742375340.535,-114.258,-528.809,-465.82,-180.664
1742375340.539,-1000.0,-1000.0,8.789,-1000.0
1742375340.496,-447.266,-755.859,-370.117,-554.688
1742375340.5,-1000.0,-940.918,118.652,-1000.0
1742375340.504,-74.219,528.809,391.113,-57.129
1742375340.508,999.512,999.512,80.078,999.512
1742375340.512,145.996,-106.445,-541.992,145.02
1742375340.516,-1000.0,-1000.0,-464.355,-1000.0
1742375340.52,-1000.0,-1000.0,47.852,-1000.0
1742375340.523,-298.828,-281.738,299.316,-299.316
1742375340.527,974.121,999.512,222.656,987.305
1742375340.531,999.512,852.539,-292.48,999.512
1742375340.535,-114.258,-528.809,-465.82,-180.664
1742375340.539,-1000.0,-1000.0,8.789,-1000.0
1742375340.496,-447.266,-755.859,-370.117,-554.688
1742375340.5,-1000.0,-940.918,118.652,-1000.0
1742375340.504,-74.219,528.809,391.113,-57.129
1742375340.508,999.512,999.512,80.078,999.512
1742375340.512,145.996,-106.445,-541.992,145.02
1742375340.516,-1000.0,-1000.0,-464.355,-1000.0
1742375340.52,-1000.0,-1000.0,47.852,-1000.0
1742375340.523,-298.828,-281.738,299.316,-299.316
1742375340.527,974.121,999.512,222.656,987.305
1742375340.531,999.512,852.539,-292.48,999.512
1742375340.535,-114.258,-528.809,-465.82,-180.664
1742375340.539,-1000.0,-1000.0,8.789,-1000.0
1742375340.54,-187.5,155.273,433.594,-189.941
1742375340.544,999.512,999.512,264.16,999.512
1742375340.548,999.512,361.816,-233.887,984.863
1742375340.552,-127.441,-883.301,-429.688,-220.703
1742375340.556,-1000.0,-1000.0,-105.469,-1000.0
1742375340.56,-197.754,-98.145,400.391,-203.125
1742375340.564,999.512,999.512,359.863,999.512
1742375340.567,973.633,262.207,-145.508,904.297
1742375340.571,-292.48,-1000.0,-373.047,-398.926
1742375340.575,-1000.0,-865.234,37.598,-1000.0
1742375340.579,-37.109,479.492,597.656,-22.949
1742375340.583,993.164,996.582,647.461,992.188
1742375340.54,-187.5,155.273,433.594,-189.941
1742375340.544,999.512,999.512,264.16,999.512
1742375340.548,999.512,361.816,-233.887,984.863
1742375340.552,-127.441,-883.301,-429.688,-220.703
1742375340.556,-1000.0,-1000.0,-105.469,-1000.0
1742375340.56,-197.754,-98.145,400.391,-203.125
1742375340.564,999.512,999.512,359.863,999.512
1742375340.567,973.633,262.207,-145.508,904.297
1742375340.571,-292.48,-1000.0,-373.047,-398.926
1742375340.575,-1000.0,-865.234,37.598,-1000.0
1742375340.579,-37.109,479.492,597.656,-22.949
1742375340.583,993.164,996.582,647.461,992.188
