timestamps,TP9,AF7,AF8,TP10
1745824273.266,999.512,56.152,288.574,999.512
1745824273.27,14.16,-292.969,-900.391,-20.02
1745824273.274,-1000.0,-168.457,-998.047,-1000.0
1745824273.278,-552.246,138.184,-339.355,-788.086
1745824273.282,807.129,504.395,999.512,537.109
1745824273.286,999.512,272.949,482.91,999.512
1745824273.29,139.648,-144.531,-742.188,122.559
1745824273.293,-1000.0,-219.727,-984.375,-1000.0
1745824273.297,-1000.0,-113.77,-540.039,-1000.0
1745824273.301,85.938,375.0,850.098,14.648
1745824273.305,999.512,395.02,707.52,999.512
1745824273.309,127.93,-65.918,-582.031,164.062
1745824273.311,-1000.0,-105.469,-1000.0,-1000.0
1745824273.315,-1000.0,138.672,-517.578,-1000.0
1745824273.319,16.113,533.691,789.062,-19.043
1745824273.323,999.512,496.094,942.871,999.512
1745824273.327,138.672,1.953,-317.871,225.098
1745824273.331,-1000.0,27.344,-853.516,-989.746
1745824273.335,-1000.0,109.375,-454.102,-1000.0
1745824273.338,-178.223,324.219,629.395,-244.629
1745824273.342,999.512,479.98,999.512,999.512
1745824273.346,381.348,31.25,-183.594,405.762
1745824273.35,-940.918,-127.93,-932.129,-934.082
1745824273.354,-1000.0,35.645,-713.867,-1000.0
1745824273.311,-1000.0,-105.469,-1000.0,-1000.0
1745824273.315,-1000.0,138.672,-517.578,-1000.0
1745824273.319,16.113,533.691,789.062,-19.043
1745824273.323,999.512,496.094,942.871,999.512
1745824273.327,138.672,1.953,-317.871,225.098
1745824273.331,-1000.0,27.344,-853.516,-989.746
1745824273.335,-1000.0,109.375,-454.102,-1000.0
1745824273.338,-178.223,324.219,629.395,-244.629
1745824273.342,999.512,479.98,999.512,999.512
1745824273.346,381.348,31.25,-183.594,405.762
1745824273.35,-940.918,-127.93,-932.129,-934.082
1745824273.354,-1000.0,35.645,-713.867,-1000.0
1745824273.359,-220.703,438.965,329.59,-241.699
1745824273.363,999.512,588.867,999.512,999.512
1745824273.367,253.418,-15.137,39.551,245.117
1745824273.371,-1000.0,-197.266,-867.188,-998.047
1745824273.375,-1000.0,-6.836,-687.012,-1000.0
1745824273.379,-258.301,360.84,142.09,-418.457
1745824273.383,999.512,601.074,999.512,999.512
1745824273.386,333.496,-130.859,113.281,378.418
1745824273.39,-960.449,-458.496,-986.816,-962.891
1745824273.394,-1000.0,-173.34,-940.918,-1000.0
1745824273.398,-427.734,127.441,-37.109,-652.832
1745824273.402,999.512,475.586,999.512,851.562
1745824273.359,-220.703,438.965,329.59,-241.699
