timestamps,TP9,AF7,AF8,TP10
1742463187.981,999.512,-46.387,-24.902,999.512
1742463187.985,190.43,-81.543,-32.715,109.863
1742463187.989,-1000.0,-84.961,-31.738,-1000.0
1742463187.993,-924.316,-55.664,-41.504,-925.781
1742463187.997,-1000.0,-52.734,-54.199,-1000.0
1742463188.001,-193.359,-8.301,-54.199,-98.633
1742463188.005,999.512,-17.578,-65.918,999.512
1742463188.008,945.801,-66.406,-67.871,932.617
1742463188.012,878.906,-42.969,-46.387,892.09
1742463188.016,999.512,-23.438,-38.574,999.512
1742463188.02,186.523,-68.848,-45.898,128.418
1742463188.024,-1000.0,-83.984,-54.688,-1000.0
1742463188.025,-921.387,-40.527,-49.316,-916.504
1742463188.029,-1000.0,-39.062,-39.062,-1000.0
1742463188.033,-227.539,-10.742,-38.086,-206.543
1742463188.037,999.512,-0.977,-41.016,999.512
1742463188.041,949.707,-25.879,-45.898,940.918
1742463188.045,877.441,-17.09,-41.016,892.09
1742463188.049,999.512,-18.555,-35.156,999.512
1742463188.052,174.316,-59.57,-40.527,74.219
1742463188.056,-1000.0,-66.406,-41.992,-1000.0
1742463188.06,-939.941,-30.273,-42.969,-924.316
1742463188.064,-995.605,-22.461,-44.434,-1000.0
1742463188.068,-966.309,-13.184,-38.086,-870.605
1742463188.025,-921.387,-40.527,-49.316,-916.504
1742463188.029,-1000.0,-39.062,-39.062,-1000.0
1742463188.033,-227.539,-10.742,-38.086,-206.543
1742463188.037,999.512,-0.977,-41.016,999.512
1742463188.041,949.707,-25.879,-45.898,940.918
1742463188.045,877.441,-17.09,-41.016,892.09
1742463188.049,999.512,-18.555,-35.156,999.512
1742463188.052,174.316,-59.57,-40.527,74.219
1742463188.056,-1000.0,-66.406,-41.992,-1000.0
1742463188.06,-939.941,-30.273,-42.969,-924.316
1742463188.064,-995.605,-22.461,-44.434,-1000.0
1742463188.068,-966.309,-13.184,-38.086,-870.605
1742463188.071,391.602,19.043,-22.461,490.234
1742463188.075,999.512,1.465,-22.949,999.512
1742463188.079,881.836,-11.719,-30.273,923.34
1742463188.083,999.512,-12.207,-39.551,909.668
1742463188.087,-201.172,-44.922,-34.668,-381.348
1742463188.091,-1000.0,-23.926,-27.832,-1000.0
1742463188.095,-938.477,-14.16,-38.086,-935.059
1742463188.098,-940.918,-41.504,-47.852,-955.566
1742463188.102,-1000.0,-41.504,-47.363,-1000.0
1742463188.106,-171.387,1.465,-39.551,-89.355
1742463188.11,999.512,10.742,-40.527,999.512
1742463188.114,880.371,-18.066,-52.246,875.0
1742463188.071,391.602,19.043,-22.461,490.234
1742463188.075,999.512,1.465,-22.949,999.512
1742463188.079,881.836,-11.719,-30.273,923.34
1742463188.083,999.512,-12.207,-39.551,909.668
1742463188.087,-201.172,-44.922,-34.668,-381.348
1742463188.091,-1000.0,-23.926,-27.832,-1000.0
1742463188.095,-938.477,-14.16,-38.086,-935.059
1742463188.098,-940.918,-41.504,-47.852,-955.566
1742463188.102,-1000.0,-41.504,-47.363,-1000.0
1742463188.106,-171.387,1.465,-39.551,-89.355
1742463188.11,999.512,10.742,-40.527,999.512
1742463188.114,880.371,-18.066,-52.246,875.0
1742463188.115,999.512,-10.254,-58.105,999.512
1742463188.119,191.895,-36.621,-56.641,177.734
1742463188.123,-1000.0,-47.852,-56.641,-1000.0
1742463188.127,-917.969,-11.719,-68.359,-918.457
1742463188.131,-1000.0,-5.859,-79.59,-1000.0
1742463188.135,-280.762,19.043,-80.566,-261.719
1742463188.139,999.512,33.691,-89.355,999.512
1742463188.142,959.473,3.906,-73.242,958.496
1742463188.146,872.07,3.418,-35.156,874.023
1742463188.15,999.512,14.648,-9.277,999.512
1742463188.154,187.012,-23.926,-8.789,199.219
1742463188.158,-1000.0,-42.969,-16.602,-1000.0
1742463188.115,999.512,-10.254,-58.105,999.512
1742463188.119,191.895,-36.621,-56.641,177.734
1742463188.123,-1000.0,-47.852,-56.641,-1000.0
1742463188.127,-917.969,-11.719,-68.359,-918.457
