Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1745827378123,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745827378134,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745827378157,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745827378179,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745827378202,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745827378213,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745827378234,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745827378257,,,,,,RealtimeData,,0.003587645 -5.960464E-07 0.6370152,0 180 0,0,False
1745827378280,,,,,,RealtimeData,,0.02165864 -5.960464E-07 0.6898615,0 180 0,0,False
1745827378301,,,,,,RealtimeData,,0.03875742 -5.960464E-07 0.7416951,0 180 0,0,False
1745827378324,,,,,,RealtimeData,,0.05544589 -5.960464E-07 0.794499,0 180 0,0,False
1745827378334,,,,,,RealtimeData,,0.0639758 -5.960464E-07 0.8227558,0 180 0,0,False
1745827378357,,,,,,RealtimeData,,0.07907264 -5.960464E-07 0.8752237,0 180 0,0,False
1745827378379,,,,,,RealtimeData,,0.09332477 -5.960464E-07 0.9294666,0 180 0,0,False
1745827378401,,,,,,RealtimeData,,0.105271 -5.960464E-07 0.9823127,0 180 0,0,False
1745827378423,,,,,,RealtimeData,,0.1150763 -5.960464E-07 1.037223,0 180 0,0,False
1745827378434,,,,,,RealtimeData,,0.118631 -5.960464E-07 1.065064,0 180 0,0,False
1745827378457,,,,,,RealtimeData,,0.1238162 -5.960464E-07 1.120761,0 180 0,0,False
1745827378479,,,,,,RealtimeData,,0.1255851 -4.768372E-07 1.173184,0 180 0,0,False
1745827378502,,,,,,RealtimeData,,0.1239734 -5.960464E-07 1.218125,0 180 0,0,False
1745827378524,,,,,,RealtimeData,,0.1196732 -4.768372E-07 1.256538,0 180 0,0,False
1745827378535,,,,,,RealtimeData,,0.1171308 -4.768372E-07 1.273433,0 180 0,0,False
1745827378557,,,,,,RealtimeData,,0.1110049 -5.960464E-07 1.306159,0 180 0,0,False
1745827378579,,,,,,RealtimeData,,0.1033174 -5.960464E-07 1.333486,0 180 0,0,False
1745827378601,,,,,,RealtimeData,,0.09433709 -4.768372E-07 1.355711,0 180 0,0,False
1745827378624,,,,,,RealtimeData,,0.08489321 -5.960464E-07 1.370986,0 180 0,0,False
1745827378635,,,,,,RealtimeData,,0.07960461 -5.960464E-07 1.377757,0 180 0,0,False
1745827378657,,,,,,RealtimeData,,0.06972562 -5.960464E-07 1.38749,0 180 0,0,False
1745827378679,,,,,,RealtimeData,,0.06005882 -4.768372E-07 1.39485,0 180 0,0,False
1745827378702,,,,,,RealtimeData,,0.05120419 -4.768372E-07 1.399874,0 180 0,0,False
1745827378723,,,,,,RealtimeData,,0.04221676 -4.768372E-07 1.402693,0 180 0,0,False
1745827378735,,,,,,RealtimeData,,0.03799348 -4.768372E-07 1.40316,0 180 0,0,False
1745827378757,,,,,,RealtimeData,,0.02957259 -5.960464E-07 1.402521,0 180 0,0,False
1745827378778,,,,,,RealtimeData,,0.02094893 -4.768372E-07 1.399776,0 180 0,0,False
