Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1741772356917,10, 0,20,B22202,Group 2,,,,,,
1741771877697,,,,,,TrainingStarted,Training Started,0 0 0,0 0 0,0,False
1741771957559,,,,,,EntryUnderTable,Player entered the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1741771960745,,,,,,ExitUnderTable,Player exited the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1741771966043,,,,,,EntryUnderTable,Player entered the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1741771970585,,,,,,ExitUnderTable,Player exited the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1741772013070,,,,,,ItemPicked,Item Book_10 Picked.,4.571947 0.7161515 -1.593474,270 0.2833828 0,0,False
1741772013299,,,,,,ItemDropped,Item Book_10 Dropped.,4.705317 0.7195585 -1.60173,271.3395 283.3396 78.8965,0,False
1741772013965,,,,,,ItemPicked,Item Book_10 Picked.,4.705428 0.7161459 -1.601713,270 2.232852 0,0,False
1741772016808,,,,,,ItemDropped,Item Book_10 Dropped.,3.92745 0.8190116 -0.5266706,278.851 132.3353 245.2418,0,False
1741772028035,,,,,,ItemPicked,Item Book_10 Picked.,3.921816 0.0005024374 -0.5333282,270 16.17238 0,0,False
1741772030323,,,,,,ItemDropped,Item Book_10 Dropped.,3.950433 0.6739638 -0.4470438,314.3866 119.3994 273.8115,0,False
1741772032378,,,,,,ItemPicked,Item Book_10 Picked.,3.939899 0.0005001221 -0.4412997,270 38.59428 0,0,False
1741772035432,,,,,,ItemDropped,Item Book_10 Dropped.,4.228441 0.4903544 0.7439024,293.8966 106.4168 295.6286,0,False
1741772037108,,,,,,ItemPicked,Item Book_10 Picked.,4.207865 0.0005000252 0.7368567,270 39.40643 0,0,False
1741772049657,,,,,,ItemDropped,Item Book_10 Dropped.,10.55399 0.6802335 0.623395,315.6018 330.4003 293.0804,0,False
1741772058788,,,,,,ItemPicked,Item Book_10 Picked.,11.43178 -0.0300329 0.867026,270 262.0646 0,0,False
1741772060897,,,,,,ItemDropped,Item Book_10 Dropped.,12.45612 0.6887043 -0.7293269,303.5232 306.3287 344.731,0,False
1741772073868,,,,,,ItemPicked,Item Book_07 Picked.,4.476782 0.7161504 -3.015202,270 0.1730505 0,0,False
1741772083952,,,,,,ItemDropped,Item Book_07 Dropped.,11.52045 0.7847548 -1.822711,282.1636 258.1904 300.0716,0,False
1741772084074,,,,,,ItemPicked,Item Book_07 Picked.,11.51853 0.7083901 -1.817481,282.4656 257.906 300.5566,0,False
1741772085308,,,,,,ItemDropped,Item Book_07 Dropped.,11.89029 0.9610823 -1.639207,278.3878 262.2998 287.5579,0,False
1741772097223,,,,,,ItemPicked,Item Book_42 Picked.,4.504779 0.7161503 -0.1247096,270 0.1552265 0,0,False
1741772107985,,,,,,ItemDropped,Item Book_42 Dropped.,12.10443 0.923579 -1.070973,283.5342 43.24765 215.2889,0,False
1741772118367,,,,,,TrainingEnded,Training Ended,0 0 0,0 0 0,0,False
1741772146225,,,,,,SimulationStarted,Earthquake Simulation Started,0 0 0,0 0 0,0,False
1741772146226,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1741772146233,,,,,,BookPlaced,Book placed on the shelf.,-4.45188 0.8426819 0.281974,359.933 0.02207933 359.9754,0,False
1741772146233,,,,,,BookPlaced,Book placed on the shelf.,-4.440212 0.8425869 0.3556782,359.9218 0.01854932 359.9321,0,False
1741772146233,,,,,,BookPlaced,Book placed on the shelf.,-4.437925 0.8426855 0.2601101,359.9297 0.02460043 359.9753,0,False
1741772146233,,,,,,BookPlaced,Book placed on the shelf.,-4.463291 0.8426452 0.2200703,359.9336 0.01057668 359.9703,0,False
