Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1742472054682,10, 0,63,b22132,Group 3,,,,,,
1742471649241,,,,,,TrainingStarted,Training Started,0 0 0,0 0 0,0,False
1742471703665,,,,,,EntryUnderTable,Player entered the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742471706364,,,,,,ExitUnderTable,Player exited the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742471742388,,,,,,ItemPicked,Item Book_42 Picked.,4.504783 0.7161542 -0.1247235,270 0.1566241 0,0,False
1742471742528,,,,,,ItemDropped,Item Book_42 Dropped.,4.563819 0.7338985 -0.1297558,271.4129 172.1098 187.7471,0,False
1742471742691,,,,,,ItemPicked,Item Book_42 Picked.,4.56261 0.716145 -0.1313119,270 359.8522 0,0,False
1742471747700,,,,,,ItemObserved,Observed Book_42,4.862455 0.9774535 -0.2849806,274.912 72.22447 292.2183,0,False
1742471760138,,,,,,ItemDropped,Item Book_42 Dropped.,11.84057 0.9537739 -1.099355,295.5173 7.433689 208.5788,0,False
1742471772744,,,,,,ItemPicked,Item Book_10 Picked.,4.571948 0.7161533 -1.593474,270 0.2827551 0,0,False
1742471777752,,,,,,ItemObserved,Observed Book_10,4.801272 0.9493958 -1.814385,278.2559 38.24125 305.9334,0,False
1742471783550,,,,,,ItemDropped,Item Book_10 Dropped.,11.96049 0.8491488 -1.311178,275.2732 346.3982 218.277,0,False
1742471793488,,,,,,ItemPicked,Item Book_07 Picked.,4.47487 0.7161514 -2.996313,270 353.4833 0,0,False
1742471798497,,,,,,ItemObserved,Observed Book_07,4.877347 0.8190159 -3.630479,288.4987 34.27677 271.4883,0,False
1742471805238,,,,,,ItemDropped,Item Book_07 Dropped.,11.64257 0.9401387 -1.372151,292.3657 275.4077 279.918,0,False
1742471815635,,,,,,ItemPicked,Item monitor Picked.,9.711281 0.6856208 -4.121284,270.028 75.03197 0,0,False
1742471820641,,,,,,ItemObserved,Observed monitor,9.776422 1.221702 -3.942082,286.3957 92.62376 354.8699,0,False
1742471823396,,,,,,ItemDropped,Item monitor Dropped.,9.70734 0.585129 -4.020247,275.8155 184.2665 258.9305,0,False
1742471827196,,,,,,TrainingEnded,Training Ended,0 0 0,0 0 0,0,False
1742471843857,,,,,,SimulationStarted,Earthquake Simulation Started,0 0 0,0 0 0,0,False
1742471843858,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742471843865,,,,,,BookPlaced,Book placed on the shelf.,-4.451893 0.842672 0.2819888,359.9287 0.02124697 359.9699,0,False
1742471843865,,,,,,BookPlaced,Book placed on the shelf.,-4.440135 0.8427117 0.3556055,359.941 0.02009759 359.9806,0,False
1742471843866,,,,,,BookPlaced,Book placed on the shelf.,-4.437935 0.8426799 0.2601246,359.9252 0.02400344 359.9706,0,False
1742471843866,,,,,,BookPlaced,Book placed on the shelf.,-4.463301 0.8426376 0.2200867,359.9285 0.008938583 359.9651,0,False
1742471843866,,,,,,BookPlaced,Book placed on the shelf.,-4.435301 0.170772 0.3260347,359.9746 0.03399315 0.003175257,0,False
1742471843866,,,,,,BookPlaced,Book placed on the shelf.,-4.433885 0.1707574 0.356151,359.9738 0.03305653 359.992,0,False
1742471843866,,,,,,BookPlaced,Book placed on the shelf.,-4.460612 0.8426275 0.1803283,359.9279 0.008069363 359.9628,0,False
1742471843866,,,,,,BookPlaced,Book placed on the shelf.,-4.425721 0.1707404 0.2110533,359.975 0.0344842 0.00655373,0,False
1742471843866,,,,,,BookPlaced,Book placed on the shelf.,-4.423691 0.1707035 0.1804828,359.9739 0.03286106 -0.004473452,0,False
1742471843866,,,,,,BookPlaced,Book placed on the shelf.,-4.423239 0.1707975 0.3767773,359.9759 0.03451226 0.003268403,0,False
1742471843866,,,,,,BookPlaced,Book placed on the shelf.,-4.421124 0.1707702 0.2429756,-0.005360745 0.036968 0.008539043,0,False
1742471843867,,,,,,BookPlaced,Book placed on the shelf.,-4.419147 0.1708133 0.2980672,359.9785 0.03671188 0.02018799,0,False
1742471843867,,,,,,BookPlaced,Book placed on the shelf.,-4.403381 0.1707085 0.1516975,359.9787 0.03358449 -0.002444174,0,False
1742471843867,,,,,,BookPlaced,Book placed on the shelf.,-4.42405 0.8446611 0.1410095,0 0 0,0,False
1742471843867,,,,,,BookPlaced,Book placed on the shelf.,-4.402499 0.8426928 0.3129131,359.9457 0.01407194 359.9675,0,False
1742471843867,,,,,,BookPlaced,Book placed on the shelf.,-4.395663 0.506276 0.2368213,0 0 0,0,False
1742471843868,,,,,,BookPlaced,Book placed on the shelf.,-4.395663 0.5100431 0.291341,0 0 0,0,False
1742471843868,,,,,,BookPlaced,Book placed on the shelf.,-4.395037 0.5021049 0.1795115,0.1386745 359.4436 0.3431305,0,False
1742471843868,,,,,,BookPlaced,Book placed on the shelf.,-4.329911 0.4886788 0.1410965,359.7985 359.8754 359.9466,0,False
1742471843868,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
