Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1742467660109,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660112,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660756,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660768,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660787,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660805,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660827,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660849,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660862,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660882,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660906,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660927,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660938,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660961,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467660983,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661006,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661027,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661038,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661061,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661083,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661106,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661127,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661150,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661162,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661183,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661205,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661228,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661250,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661261,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661283,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661305,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661328,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661340,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661362,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661384,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661407,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661420,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661442,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661465,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661487,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661509,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661520,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661542,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661565,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661587,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661609,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661620,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661642,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661664,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661687,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661709,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661720,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742467661741,,,,,,RealtimeData,,0.01596175 -5.364418E-07 0.581627,0 180 0,0,False
1742467661764,,,,,,RealtimeData,,0.04303412 -4.768372E-07 0.5541667,0 180 0,0,False
1742467661786,,,,,,RealtimeData,,0.07235457 -4.768372E-07 0.5286316,0 180 0,0,False
1742467661809,,,,,,RealtimeData,,0.1034959 -5.364418E-07 0.502681,0 180 0,0,False
1742467661820,,,,,,RealtimeData,,0.1187377 -4.768372E-07 0.4902931,0 180 0,0,False
1742467661842,,,,,,RealtimeData,,0.1505701 -5.364418E-07 0.4655726,0 180 0,0,False
1742467661864,,,,,,RealtimeData,,0.1851385 -4.768372E-07 0.4414476,0 180 0,0,False
1742467661887,,,,,,RealtimeData,,0.2231613 -4.768372E-07 0.4173131,0 180 0,0,False
1742467661908,,,,,,RealtimeData,,0.2604703 -5.364418E-07 0.3951284,0 180 0,0,False
1742467661920,,,,,,RealtimeData,,0.2808971 -4.768372E-07 0.3831704,0 180 0,0,False
1742467661942,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
