Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1745821863139,,,,,,BookPlaced,Book placed on the shelf.,-4.421107 0.1707954 0.2429751,359.991 0.04552297 0.003017575,0,False
1745821863139,,,,,,BookPlaced,Book placed on the shelf.,-4.419127 0.1708233 0.2980768,359.9735 0.04477008 0.007801284,0,False
1745821863139,,,,,,BookPlaced,Book placed on the shelf.,-4.403416 0.1706563 0.1518222,359.9367 0.03323556 359.9693,0,False
1745821863139,,,,,,BookPlaced,Book placed on the shelf.,-4.42405 0.8446611 0.1410095,0 0 0,0,False
1745821863140,,,,,,BookPlaced,Book placed on the shelf.,-4.402505 0.8427176 0.3129164,359.9413 0.01985984 359.9579,0,False
1745821863140,,,,,,BookPlaced,Book placed on the shelf.,-4.395003 0.5021247 0.1794795,0.1521335 359.4468 0.3584934,0,False
1745821863140,,,,,,BookPlaced,Book placed on the shelf.,-4.395663 0.5100431 0.291341,0 0 0,0,False
1745821863140,,,,,,BookPlaced,Book placed on the shelf.,-4.395663 0.506276 0.2368213,0 0 0,0,False
1745821863140,,,,,,BookPlaced,Book placed on the shelf.,-4.329941 0.4886764 0.1411134,359.7867 359.8814 359.9331,0,False
1745821863140,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863142,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863144,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863145,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863146,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863148,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863149,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863151,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863152,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863154,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863155,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863156,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863157,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863207,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863225,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863242,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863265,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863287,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863309,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863321,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863342,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863365,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863387,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863409,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863421,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863443,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863465,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863487,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863509,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863520,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863542,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863565,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863588,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863610,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863621,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863642,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863665,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863689,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
